0.00,338.75,209.37,0.00,6.70,0.07,0.00,0.00,41.84
0.00,338.75,209.37,0.00,6.70,0.07,0.00,0.00,41.84
0.00,338.75,209.37,0.00,6.70,0.07,0.00,0.00,41.84
0.00,338.75,209.37,0.00,6.70,0.07,0.00,0.00,41.84
0.00,338.75,209.37,0.00,6.70,0.07,0.00,0.00,41.84
0.00,338.75,209.37,0.00,6.70,0.07,0.00,0.00,41.84
0.00,338.75,209.37,0.00,6.70,0.07,0.00,0.00,41.84
0.00,338.75,209.37,0.00,6.70,0.07,0.00,0.00,41.84
0.00,338.75,209.37,0.00,6.70,0.07,0.00,0.00,41.84
0.00,338.75,209.37,0.00,6.70,0.07,0.00,0.00,41.84
0.00,338.75,209.37,0.00,6.70,0.07,0.00,0.00,41.84
0.00,338.75,209.37,0.00,6.70,0.07,0.00,0.00,41.84
0.00,338.75,209.37,0.00,6.70,0.07,0.00,0.00,41.84
0.00,338.75,209.37,0.00,6.70,0.07,0.00,0.00,41.84
0.00,338.75,209.37,0.00,6.70,0.07,0.00,0.00,41.84
0.00,338.75,209.37,0.00,6.70,0.07,0.00,0.00,41.84
0.01,338.75,209.37,0.00,6.70,0.07,0.00,0.00,41.84
0.01,338.75,209.37,0.00,6.70,0.07,0.00,0.00,41.84
0.01,338.75,209.37,0.00,6.70,0.07,0.00,0.00,41.84
0.01,338.75,209.37,0.00,6.70,0.07,0.00,0.00,41.84
0.01,338.75,209.37,0.00,6.70,0.07,0.00,0.00,41.84
0.01,338.75,209.37,0.00,6.70,0.07,0.00,0.00,41.84
0.01,338.75,209.37,0.00,6.70,0.07,0.00,0.00,41.84
0.01,338.75,209.37,0.00,6.70,0.07,0.00,0.00,41.84
0.01,338.75,209.37,0.00,6.70,0.07,0.00,0.00,41.84
0.01,338.75,209.37,0.00,6.70,0.07,0.00,0.00,41.84
0.01,338.75,209.37,0.00,6.70,0.07,0.00,0.00,41.84
0.01,338.75,209.37,0.00,6.70,0.07,0.00,0.00,41.84
0.01,338.75,209.37,0.00,6.70,0.07,0.00,0.00,41.84
0.01,338.75,209.37,0.00,6.70,0.07,0.00,0.00,41.84
0.01,338.75,209.37,0.00,6.70,0.07,0.00,0.00,41.84
0.01,338.75,209.37,0.00,6.70,0.07,0.00,0.00,41.84
0.01,338.75,209.37,0.00,6.70,0.07,0.00,0.00,41.84
0.01,338.75,209.37,0.00,6.70,0.07,0.00,0.00,41.84
