0.00,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.00,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.00,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.00,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.00,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.00,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.00,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.00,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.00,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.00,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.00,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.00,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.00,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.00,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.00,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.00,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.00,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.00,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.00,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.01,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.01,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.01,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.01,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.01,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.01,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.01,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.01,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.01,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.01,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.01,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.01,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.01,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.01,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.01,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.01,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.01,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.01,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.01,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.01,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.01,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.01,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.01,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.01,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.01,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.01,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.01,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.01,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.01,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.01,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.01,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.01,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.01,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.01,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.02,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.02,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.02,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.02,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.02,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.02,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.02,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.02,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.02,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.02,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.02,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.02,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.02,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.02,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.02,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.02,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.02,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.02,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.02,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.02,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.02,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.02,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.02,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.02,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.02,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.02,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.02,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.02,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.03,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.03,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.03,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.03,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.03,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.03,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.03,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.03,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.03,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.03,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.03,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.03,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.03,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.03,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.03,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.03,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.03,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
0.03,338.77,196.25,0.00,5.97,0.44,0.00,0.00,23.36
