0.00,338.77,198.82,0.00,6.32,0.17,0.00,0.00,26.78
0.00,338.77,198.82,0.00,6.32,0.17,0.00,0.00,26.78
0.00,338.77,198.82,0.00,6.32,0.17,0.00,0.00,26.78
0.00,338.77,198.82,0.00,6.32,0.17,0.00,0.00,26.78
0.00,338.77,198.82,0.00,6.32,0.17,0.00,0.00,26.78
0.00,338.77,198.82,0.00,6.32,0.17,0.00,0.00,26.78
0.00,338.77,198.82,0.00,6.32,0.17,0.00,0.00,26.78
0.00,338.77,198.82,0.00,6.32,0.17,0.00,0.00,26.78
0.00,338.77,198.82,0.00,6.32,0.17,0.00,0.00,26.78
0.00,338.77,198.82,0.00,6.32,0.17,0.00,0.00,26.78
0.00,338.77,198.82,0.00,6.32,0.17,0.00,0.00,26.78
0.00,338.77,198.82,0.00,6.32,0.17,0.00,0.00,26.78
0.00,338.77,198.82,0.00,6.32,0.17,0.00,0.00,26.78
0.00,338.77,198.82,0.00,6.32,0.17,0.00,0.00,26.78
0.00,338.77,198.82,0.00,6.32,0.17,0.00,0.00,26.78
0.00,338.77,198.82,0.00,6.32,0.17,0.00,0.00,26.78
0.00,338.77,198.82,0.00,6.32,0.17,0.00,0.00,26.78
0.00,338.77,198.82,0.00,6.32,0.17,0.00,0.00,26.78
0.00,338.77,198.82,0.00,6.32,0.17,0.00,0.00,26.78
0.00,338.77,198.82,0.00,6.32,0.17,0.00,0.00,26.78
0.00,338.77,198.82,0.00,6.32,0.17,0.00,0.00,26.78
0.01,338.77,198.82,0.00,6.32,0.17,0.00,0.00,26.78
0.01,338.77,198.82,0.00,6.32,0.17,0.00,0.00,26.78
0.01,338.77,198.82,0.00,6.32,0.17,0.00,0.00,26.78
0.01,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.01,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.01,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.01,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.01,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.01,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.01,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.01,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.01,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.01,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.01,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.01,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.01,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.01,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.01,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.01,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.01,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.01,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.01,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.01,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.01,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.01,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.01,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.01,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.01,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.01,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.01,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.01,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.01,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.01,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.01,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.01,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.02,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.02,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.02,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.02,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.02,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.02,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.02,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.02,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.02,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.02,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.02,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.02,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.02,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.02,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.02,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.02,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.02,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.02,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.02,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.02,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.02,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.02,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.02,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.02,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.02,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.02,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.02,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.02,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.02,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.03,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.03,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.03,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.03,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.03,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.03,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.03,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.03,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.03,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.03,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.03,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.03,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.03,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.03,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.03,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.03,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.03,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.03,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.03,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.03,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.03,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.03,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.03,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.03,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.03,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.03,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.03,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.03,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.03,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.03,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.03,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.03,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.03,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.03,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.03,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.03,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.03,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.03,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.03,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.03,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.03,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.03,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.03,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.04,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.04,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.04,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.04,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.04,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.04,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.04,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.04,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.04,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.04,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.04,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.04,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.04,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.04,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.04,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.04,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.04,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.04,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.04,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.04,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.04,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.04,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.04,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.04,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.04,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.04,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.04,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.04,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.04,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.04,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.04,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.04,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.04,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.04,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.04,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.04,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.04,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.04,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.04,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.04,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.05,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.05,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.05,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.05,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.05,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.05,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.05,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.05,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.05,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.05,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.05,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.05,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.05,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.05,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.05,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.05,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.05,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.05,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.05,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.05,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.05,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.05,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.05,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.05,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.05,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.05,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.05,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.05,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.05,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.05,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.05,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.05,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.05,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.05,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.05,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.05,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.06,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.06,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.06,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.06,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.06,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.06,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.06,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.06,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.06,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.06,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.06,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.06,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.06,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.06,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.06,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.06,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.06,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.06,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.06,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.06,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.06,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.06,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.06,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.06,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.06,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.06,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.06,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.06,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.06,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.06,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.06,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.06,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.06,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.06,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.06,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.06,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.06,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.06,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.06,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.06,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.06,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.06,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.07,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.07,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.07,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.07,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.07,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.07,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.07,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.07,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.07,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.07,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.07,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.07,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.07,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.07,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.07,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.07,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.07,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.07,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.07,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.07,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.07,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.07,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.07,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.07,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.07,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.07,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.07,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.07,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.07,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.07,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.07,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.07,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.07,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.07,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.07,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.07,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.07,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.07,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.07,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.07,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.07,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.07,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.07,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.08,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.08,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.08,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.08,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.08,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.08,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.08,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.08,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.08,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.08,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.08,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.08,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.08,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.08,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.08,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.08,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.08,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.08,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.08,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.08,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.08,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.08,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.08,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.08,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.08,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.08,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.08,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.08,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.08,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.08,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.08,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.08,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
0.08,338.77,198.50,0.00,6.31,0.19,0.00,0.00,26.34
